accuracy,bal_accuracy,macro_f1,weighted_f1
0.9393630089168147,0.6287072620403638,0.7076093641591387,0.9269312850933119
0.9393851021147609,0.6307111124294907,0.7103300262681592,0.9270095317786431
0.9400478980531474,0.6259406478690818,0.704608927709837,0.9279366308385959
0.9387753298514453,0.6276851079535992,0.7053743873555322,0.92610530315365
0.9391376582977633,0.6274968922084602,0.7046005427075615,0.9266486120741434
0.9397209187235434,0.631061567213872,0.7100137208657583,0.9275274317935631
0.9397916169569713,0.6314070395258397,0.7104088587309827,0.927455020697734
0.939822547434096,0.6299388390787047,0.7107436960315917,0.9277829423784463
0.9397253373631327,0.6270724463471721,0.7071872434370012,0.9275716154595265
0.9392525429270836,0.6257474164437006,0.7046649952201898,0.9267913194588435
0.9385543978719831,0.6304390501825023,0.7089066973035242,0.9259453688855075
0.9392481242874944,0.6226420469308065,0.7032472467447601,0.9268463321933085
0.9390757973435139,0.6289742100146719,0.7084428463418088,0.926714667265882
0.9406620889560522,0.6365413432143198,0.7129406218031754,0.928687406664324
0.9381434643901836,0.6280662169259762,0.7079790403070938,0.9254536785983309
0.9391199837394063,0.6257996837869727,0.7039284259037469,0.9266891027675134
0.9399418507030055,0.6313155455536366,0.7098591834565979,0.9276817381051687
0.9403351096264482,0.6305536620723787,0.7102752582075184,0.9282656047311652
0.9408167413416757,0.6363084325059409,0.7135622116832995,0.9287267480180844
0.9390581227851569,0.6297132313812196,0.7086603792885474,0.9266410959760085
0.9393276598001008,0.6328027528893936,0.711522122341121,0.9270226172634628
0.9399330134238271,0.6319063564437674,0.7096813508933625,0.9277401714118078
0.9396281272921693,0.6228729196318004,0.7024482651672059,0.9273373227539365
0.9405648788850889,0.6322718934331613,0.7097479481646144,0.9285413416726065
0.9386118401866433,0.6295731965175074,0.7085884866066142,0.9259951089512234
0.9389388195162474,0.633829263997451,0.7111890407424238,0.9264291936267288
0.9394071953127071,0.6300477732247722,0.7098922996384474,0.9271999770050231
0.9397739423986143,0.6287728060794345,0.708731143280005,0.9274391897590011
